,index,Region,Car CPI
1170,7/1/2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.127
1171,8/1/2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.213
1172,9/1/2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.213
1173,10/1/2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.405
1174,11/1/2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.405
1175,12/1/2018,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.082
1176,1/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.082
1177,2/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.734
1178,3/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.734
1179,4/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.846
1180,5/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.846
1181,6/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",99.597
1182,7/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",99.597
1183,8/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",101.459
1184,9/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",101.459
1185,10/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",99.214
1186,11/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",99.214
1187,12/1/2019,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.294
1188,1/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",98.294
1189,2/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.894
1190,3/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.894
1191,4/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.64
1192,5/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.64
1193,6/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.625
1194,7/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",97.625
1195,8/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100.092
1196,9/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100.092
1197,10/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",103.127
1198,11/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",103.127
1199,12/1/2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",99.813
1200,1/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",99.813
1201,2/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100.711
1202,3/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",100.711
1203,4/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",108.42
1204,5/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",108.42
1205,6/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",123.972
1206,7/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",123.972
1207,8/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",124.773
1208,9/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",124.773
1209,10/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",126.106
1210,11/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",126.106
1211,12/1/2021,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",128.159
1212,1/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",128.159
1213,2/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",129.738
1214,3/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",129.738
1215,4/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",132.219
1216,5/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",132.219
1217,6/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.753
1218,7/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.753
1219,8/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",134.622
1220,9/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",134.622
1221,10/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",132.684
1222,11/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",132.684
1223,12/1/2022,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",131.652
1224,1/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",131.652
1225,2/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",131.673
1226,3/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",131.673
1227,4/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.318
1228,5/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.318
1229,6/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",135.336
1230,7/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",135.336
1231,8/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",136.51
1232,9/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",136.51
1233,10/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",134.377
1234,11/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",134.377
1235,12/1/2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",134.562
1236,1/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",134.562
1237,2/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1238,3/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1239,4/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1240,5/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1241,6/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1242,7/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1243,8/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1244,9/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1245,10/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1246,11/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1247,12/1/2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",133.543
1248,1/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1249,2/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1250,3/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1251,4/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1252,5/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1253,6/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1254,7/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1255,8/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1256,9/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1257,10/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1258,11/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1259,12/1/2017,"Phoenix-Mesa-Scottsdale, AZ",92.973
1260,1/1/2018,"Phoenix-Mesa-Scottsdale, AZ",92.973
1261,2/1/2018,"Phoenix-Mesa-Scottsdale, AZ",98.53
1262,3/1/2018,"Phoenix-Mesa-Scottsdale, AZ",98.53
1263,4/1/2018,"Phoenix-Mesa-Scottsdale, AZ",94.055
1264,5/1/2018,"Phoenix-Mesa-Scottsdale, AZ",94.055
1265,6/1/2018,"Phoenix-Mesa-Scottsdale, AZ",93.573
1266,7/1/2018,"Phoenix-Mesa-Scottsdale, AZ",93.573
1267,8/1/2018,"Phoenix-Mesa-Scottsdale, AZ",92.206
1268,9/1/2018,"Phoenix-Mesa-Scottsdale, AZ",92.206
1269,10/1/2018,"Phoenix-Mesa-Scottsdale, AZ",94.101
1270,11/1/2018,"Phoenix-Mesa-Scottsdale, AZ",94.101
1271,12/1/2018,"Phoenix-Mesa-Scottsdale, AZ",93.218
1272,1/1/2019,"Phoenix-Mesa-Scottsdale, AZ",93.218
1273,2/1/2019,"Phoenix-Mesa-Scottsdale, AZ",92.2
1274,3/1/2019,"Phoenix-Mesa-Scottsdale, AZ",92.2
1275,4/1/2019,"Phoenix-Mesa-Scottsdale, AZ",91.769
1276,5/1/2019,"Phoenix-Mesa-Scottsdale, AZ",91.769
1277,6/1/2019,"Phoenix-Mesa-Scottsdale, AZ",93.189
1278,7/1/2019,"Phoenix-Mesa-Scottsdale, AZ",93.189
1279,8/1/2019,"Phoenix-Mesa-Scottsdale, AZ",92.755
1280,9/1/2019,"Phoenix-Mesa-Scottsdale, AZ",92.755
1281,10/1/2019,"Phoenix-Mesa-Scottsdale, AZ",92.519
1282,11/1/2019,"Phoenix-Mesa-Scottsdale, AZ",92.519
1283,12/1/2019,"Phoenix-Mesa-Scottsdale, AZ",93.747
1284,1/1/2020,"Phoenix-Mesa-Scottsdale, AZ",93.747
1285,2/1/2020,"Phoenix-Mesa-Scottsdale, AZ",94.088
1286,3/1/2020,"Phoenix-Mesa-Scottsdale, AZ",94.088
1287,4/1/2020,"Phoenix-Mesa-Scottsdale, AZ",94.088
1288,5/1/2020,"Phoenix-Mesa-Scottsdale, AZ",94.088
1289,6/1/2020,"Phoenix-Mesa-Scottsdale, AZ",94.088
1290,7/1/2020,"Phoenix-Mesa-Scottsdale, AZ",94.088
1291,8/1/2020,"Phoenix-Mesa-Scottsdale, AZ",95.692
1292,9/1/2020,"Phoenix-Mesa-Scottsdale, AZ",95.692
1293,10/1/2020,"Phoenix-Mesa-Scottsdale, AZ",95.196
1294,11/1/2020,"Phoenix-Mesa-Scottsdale, AZ",95.196
1295,12/1/2020,"Phoenix-Mesa-Scottsdale, AZ",95.196
1296,1/1/2021,,95.196
1297,2/1/2021,,95.196
1298,3/1/2021,,95.196
1299,4/1/2021,,95.196
1300,5/1/2021,,95.196
1301,6/1/2021,,95.196
1302,7/1/2021,,95.196
1303,8/1/2021,,95.196
1304,9/1/2021,,95.196
1305,10/1/2021,,95.196
1306,11/1/2021,,95.196
1307,12/1/2021,,95.196
1308,1/1/2022,"Phoenix-Mesa-Scottsdale, AZ",95.196
1309,2/1/2022,"Phoenix-Mesa-Scottsdale, AZ",95.196
1310,3/1/2022,"Phoenix-Mesa-Scottsdale, AZ",95.196
1311,4/1/2022,"Phoenix-Mesa-Scottsdale, AZ",114.81
1312,5/1/2022,"Phoenix-Mesa-Scottsdale, AZ",114.81
1313,6/1/2022,"Phoenix-Mesa-Scottsdale, AZ",117.878
1314,7/1/2022,"Phoenix-Mesa-Scottsdale, AZ",117.878
1315,8/1/2022,"Phoenix-Mesa-Scottsdale, AZ",117.95
1316,9/1/2022,"Phoenix-Mesa-Scottsdale, AZ",117.95
1317,10/1/2022,"Phoenix-Mesa-Scottsdale, AZ",115.564
1318,11/1/2022,"Phoenix-Mesa-Scottsdale, AZ",115.564
1319,12/1/2022,"Phoenix-Mesa-Scottsdale, AZ",111.74
1320,1/1/2023,"Phoenix-Mesa-Scottsdale, AZ",111.74
1321,2/1/2023,"Phoenix-Mesa-Scottsdale, AZ",110.1
1322,3/1/2023,"Phoenix-Mesa-Scottsdale, AZ",110.1
1323,4/1/2023,"Phoenix-Mesa-Scottsdale, AZ",112.136
1324,5/1/2023,"Phoenix-Mesa-Scottsdale, AZ",112.136
1325,6/1/2023,"Phoenix-Mesa-Scottsdale, AZ",114.58
1326,7/1/2023,"Phoenix-Mesa-Scottsdale, AZ",114.58
1327,8/1/2023,"Phoenix-Mesa-Scottsdale, AZ",113.92
1328,9/1/2023,"Phoenix-Mesa-Scottsdale, AZ",113.92
1329,10/1/2023,"Phoenix-Mesa-Scottsdale, AZ",110.398
1330,11/1/2023,"Phoenix-Mesa-Scottsdale, AZ",110.398
1331,12/1/2023,"Phoenix-Mesa-Scottsdale, AZ",109.497
1332,1/1/2024,"Phoenix-Mesa-Scottsdale, AZ",109.497
1333,2/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1334,3/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1335,4/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1336,5/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1337,6/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1338,7/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1339,8/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1340,9/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1341,10/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1342,11/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1343,12/1/2024,"Phoenix-Mesa-Scottsdale, AZ",111.177
1344,1/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1345,2/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1346,3/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1347,4/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1348,5/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1349,6/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1350,7/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1351,8/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1352,9/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1353,10/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1354,11/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1355,12/1/2017,"Riverside-San Bernardino-Ontario, CA",100
1356,1/1/2018,"Riverside-San Bernardino-Ontario, CA",100.935
1357,2/1/2018,"Riverside-San Bernardino-Ontario, CA",100.935
1358,3/1/2018,"Riverside-San Bernardino-Ontario, CA",101.852
1359,4/1/2018,"Riverside-San Bernardino-Ontario, CA",101.852
1360,5/1/2018,"Riverside-San Bernardino-Ontario, CA",101.467
1361,6/1/2018,"Riverside-San Bernardino-Ontario, CA",101.467
1362,7/1/2018,"Riverside-San Bernardino-Ontario, CA",103.256
1363,8/1/2018,"Riverside-San Bernardino-Ontario, CA",103.256
1364,9/1/2018,"Riverside-San Bernardino-Ontario, CA",101.525
1365,10/1/2018,"Riverside-San Bernardino-Ontario, CA",101.525
1366,11/1/2018,"Riverside-San Bernardino-Ontario, CA",102.889
1367,12/1/2018,"Riverside-San Bernardino-Ontario, CA",102.889
1368,1/1/2019,"Riverside-San Bernardino-Ontario, CA",102.389
1369,2/1/2019,"Riverside-San Bernardino-Ontario, CA",102.389
1370,3/1/2019,"Riverside-San Bernardino-Ontario, CA",102.721
1371,4/1/2019,"Riverside-San Bernardino-Ontario, CA",102.721
1372,5/1/2019,"Riverside-San Bernardino-Ontario, CA",100.163
1373,6/1/2019,"Riverside-San Bernardino-Ontario, CA",100.163
1374,7/1/2019,"Riverside-San Bernardino-Ontario, CA",100.963
1375,8/1/2019,"Riverside-San Bernardino-Ontario, CA",100.963
1376,9/1/2019,"Riverside-San Bernardino-Ontario, CA",99.454
1377,10/1/2019,"Riverside-San Bernardino-Ontario, CA",99.454
1378,11/1/2019,"Riverside-San Bernardino-Ontario, CA",100.146
1379,12/1/2019,"Riverside-San Bernardino-Ontario, CA",100.146
1380,1/1/2020,"Riverside-San Bernardino-Ontario, CA",98.503
1381,2/1/2020,"Riverside-San Bernardino-Ontario, CA",98.503
1382,3/1/2020,"Riverside-San Bernardino-Ontario, CA",99.065
1383,4/1/2020,"Riverside-San Bernardino-Ontario, CA",99.065
1384,5/1/2020,"Riverside-San Bernardino-Ontario, CA",96.735
1385,6/1/2020,"Riverside-San Bernardino-Ontario, CA",96.735
1386,7/1/2020,"Riverside-San Bernardino-Ontario, CA",97.758
1387,8/1/2020,"Riverside-San Bernardino-Ontario, CA",97.758
1388,9/1/2020,"Riverside-San Bernardino-Ontario, CA",96.256
1389,10/1/2020,"Riverside-San Bernardino-Ontario, CA",96.256
1390,11/1/2020,"Riverside-San Bernardino-Ontario, CA",99.44
1391,12/1/2020,"Riverside-San Bernardino-Ontario, CA",99.44
1392,1/1/2021,"Riverside-San Bernardino-Ontario, CA",100.281
1393,2/1/2021,"Riverside-San Bernardino-Ontario, CA",100.281
1394,3/1/2021,"Riverside-San Bernardino-Ontario, CA",99.864
1395,4/1/2021,"Riverside-San Bernardino-Ontario, CA",99.864
1396,5/1/2021,"Riverside-San Bernardino-Ontario, CA",108.655
1397,6/1/2021,"Riverside-San Bernardino-Ontario, CA",108.655
1398,7/1/2021,"Riverside-San Bernardino-Ontario, CA",114.513
1399,8/1/2021,"Riverside-San Bernardino-Ontario, CA",114.513
1400,9/1/2021,"Riverside-San Bernardino-Ontario, CA",113.728
1401,10/1/2021,"Riverside-San Bernardino-Ontario, CA",113.728
1402,11/1/2021,"Riverside-San Bernardino-Ontario, CA",116.756
1403,12/1/2021,"Riverside-San Bernardino-Ontario, CA",116.756
1404,1/1/2022,"Riverside-San Bernardino-Ontario, CA",118.079
1405,2/1/2022,"Riverside-San Bernardino-Ontario, CA",118.079
1406,3/1/2022,"Riverside-San Bernardino-Ontario, CA",116.928
1407,4/1/2022,"Riverside-San Bernardino-Ontario, CA",116.928
1408,5/1/2022,"Riverside-San Bernardino-Ontario, CA",118.775
1409,6/1/2022,"Riverside-San Bernardino-Ontario, CA",118.775
1410,7/1/2022,"Riverside-San Bernardino-Ontario, CA",121.458
1411,8/1/2022,"Riverside-San Bernardino-Ontario, CA",121.458
1412,9/1/2022,"Riverside-San Bernardino-Ontario, CA",119.05
1413,10/1/2022,"Riverside-San Bernardino-Ontario, CA",119.05
1414,11/1/2022,"Riverside-San Bernardino-Ontario, CA",117.932
1415,12/1/2022,"Riverside-San Bernardino-Ontario, CA",117.932
1416,1/1/2023,"Riverside-San Bernardino-Ontario, CA",118.696
1417,2/1/2023,"Riverside-San Bernardino-Ontario, CA",118.696
1418,3/1/2023,"Riverside-San Bernardino-Ontario, CA",120.112
1419,4/1/2023,"Riverside-San Bernardino-Ontario, CA",120.112
1420,5/1/2023,"Riverside-San Bernardino-Ontario, CA",121.31
1421,6/1/2023,"Riverside-San Bernardino-Ontario, CA",121.31
1422,7/1/2023,"Riverside-San Bernardino-Ontario, CA",119.574
1423,8/1/2023,"Riverside-San Bernardino-Ontario, CA",119.574
1424,9/1/2023,"Riverside-San Bernardino-Ontario, CA",117.471
1425,10/1/2023,"Riverside-San Bernardino-Ontario, CA",117.471
1426,11/1/2023,"Riverside-San Bernardino-Ontario, CA",116.682
1427,12/1/2023,"Riverside-San Bernardino-Ontario, CA",116.682
1428,1/1/2024,"Riverside-San Bernardino-Ontario, CA",113.428
1429,2/1/2024,"Riverside-San Bernardino-Ontario, CA",113.428
1430,3/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1431,4/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1432,5/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1433,6/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1434,7/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1435,8/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1436,9/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1437,10/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1438,11/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1439,12/1/2024,"Riverside-San Bernardino-Ontario, CA",115.982
1440,1/1/2017,"San Diego-Carlsbad, CA",104.527
1441,2/1/2017,"San Diego-Carlsbad, CA",104.527
1442,3/1/2017,"San Diego-Carlsbad, CA",104.527
1443,4/1/2017,"San Diego-Carlsbad, CA",104.527
1444,5/1/2017,"San Diego-Carlsbad, CA",104.527
1445,6/1/2017,"San Diego-Carlsbad, CA",104.527
1446,7/1/2017,"San Diego-Carlsbad, CA",104.527
1447,8/1/2017,"San Diego-Carlsbad, CA",104.527
1448,9/1/2017,"San Diego-Carlsbad, CA",104.527
1449,10/1/2017,"San Diego-Carlsbad, CA",104.527
1450,11/1/2017,"San Diego-Carlsbad, CA",104.527
1451,12/1/2017,"San Diego-Carlsbad, CA",104.527
1452,1/1/2018,"San Diego-Carlsbad, CA",106.44
1453,2/1/2018,"San Diego-Carlsbad, CA",106.44
1454,3/1/2018,"San Diego-Carlsbad, CA",105.413
1455,4/1/2018,"San Diego-Carlsbad, CA",105.413
1456,5/1/2018,"San Diego-Carlsbad, CA",105.022
1457,6/1/2018,"San Diego-Carlsbad, CA",105.022
1458,7/1/2018,"San Diego-Carlsbad, CA",106.119
1459,8/1/2018,"San Diego-Carlsbad, CA",106.119
1460,9/1/2018,"San Diego-Carlsbad, CA",105.28
1461,10/1/2018,"San Diego-Carlsbad, CA",105.28
1462,11/1/2018,"San Diego-Carlsbad, CA",105.703
1463,12/1/2018,"San Diego-Carlsbad, CA",105.703
1464,1/1/2019,"San Diego-Carlsbad, CA",108.316
1465,2/1/2019,"San Diego-Carlsbad, CA",108.316
1466,3/1/2019,"San Diego-Carlsbad, CA",108.506
1467,4/1/2019,"San Diego-Carlsbad, CA",108.506
1468,5/1/2019,"San Diego-Carlsbad, CA",107.534
1469,6/1/2019,"San Diego-Carlsbad, CA",107.534
1470,7/1/2019,"San Diego-Carlsbad, CA",109.23
1471,8/1/2019,"San Diego-Carlsbad, CA",109.23
1472,9/1/2019,"San Diego-Carlsbad, CA",106.93
1473,10/1/2019,"San Diego-Carlsbad, CA",106.93
1474,11/1/2019,"San Diego-Carlsbad, CA",106.856
1475,12/1/2019,"San Diego-Carlsbad, CA",106.856
1476,1/1/2020,"San Diego-Carlsbad, CA",105.898
1477,2/1/2020,"San Diego-Carlsbad, CA",105.898
1478,3/1/2020,"San Diego-Carlsbad, CA",107.143
1479,4/1/2020,"San Diego-Carlsbad, CA",107.143
1480,5/1/2020,"San Diego-Carlsbad, CA",104.66
1481,6/1/2020,"San Diego-Carlsbad, CA",104.66
1482,7/1/2020,"San Diego-Carlsbad, CA",107.622
1483,8/1/2020,"San Diego-Carlsbad, CA",107.622
1484,9/1/2020,"San Diego-Carlsbad, CA",108.57
1485,10/1/2020,"San Diego-Carlsbad, CA",108.57
1486,11/1/2020,"San Diego-Carlsbad, CA",111.202
1487,12/1/2020,"San Diego-Carlsbad, CA",111.202
1488,1/1/2021,"San Diego-Carlsbad, CA",112.328
1489,2/1/2021,"San Diego-Carlsbad, CA",112.328
1490,3/1/2021,"San Diego-Carlsbad, CA",114.069
1491,4/1/2021,"San Diego-Carlsbad, CA",114.069
1492,5/1/2021,"San Diego-Carlsbad, CA",123.453
1493,6/1/2021,"San Diego-Carlsbad, CA",123.453
1494,7/1/2021,"San Diego-Carlsbad, CA",128.707
1495,8/1/2021,"San Diego-Carlsbad, CA",128.707
1496,9/1/2021,"San Diego-Carlsbad, CA",126.409
1497,10/1/2021,"San Diego-Carlsbad, CA",126.409
1498,11/1/2021,"San Diego-Carlsbad, CA",128.958
1499,12/1/2021,"San Diego-Carlsbad, CA",128.958
1500,1/1/2022,"San Diego-Carlsbad, CA",132.95
1501,2/1/2022,"San Diego-Carlsbad, CA",132.95
1502,3/1/2022,"San Diego-Carlsbad, CA",134.8
1503,4/1/2022,"San Diego-Carlsbad, CA",134.8
1504,5/1/2022,"San Diego-Carlsbad, CA",134.633
1505,6/1/2022,"San Diego-Carlsbad, CA",134.633
1506,7/1/2022,"San Diego-Carlsbad, CA",138.953
1507,8/1/2022,"San Diego-Carlsbad, CA",138.953
1508,9/1/2022,"San Diego-Carlsbad, CA",139.023
1509,10/1/2022,"San Diego-Carlsbad, CA",139.023
1510,11/1/2022,"San Diego-Carlsbad, CA",135.144
1511,12/1/2022,"San Diego-Carlsbad, CA",135.144
1512,1/1/2023,"San Diego-Carlsbad, CA",133.889
1513,2/1/2023,"San Diego-Carlsbad, CA",133.889
1514,3/1/2023,"San Diego-Carlsbad, CA",136.483
1515,4/1/2023,"San Diego-Carlsbad, CA",136.483
1516,5/1/2023,"San Diego-Carlsbad, CA",137.595
1517,6/1/2023,"San Diego-Carlsbad, CA",137.595
1518,7/1/2023,"San Diego-Carlsbad, CA",138.15
1519,8/1/2023,"San Diego-Carlsbad, CA",138.15
1520,9/1/2023,"San Diego-Carlsbad, CA",133.662
1521,10/1/2023,"San Diego-Carlsbad, CA",133.662
1522,11/1/2023,"San Diego-Carlsbad, CA",132.979
1523,12/1/2023,"San Diego-Carlsbad, CA",132.979
1524,1/1/2024,"San Diego-Carlsbad, CA",128.392
1525,2/1/2024,"San Diego-Carlsbad, CA",128.392
1526,3/1/2024,"San Diego-Carlsbad, CA",130.824
1527,4/1/2024,"San Diego-Carlsbad, CA",130.824
1528,5/1/2024,"San Diego-Carlsbad, CA",130.824
1529,6/1/2024,"San Diego-Carlsbad, CA",130.824
1530,7/1/2024,"San Diego-Carlsbad, CA",130.824
1531,8/1/2024,"San Diego-Carlsbad, CA",130.824
1532,9/1/2024,"San Diego-Carlsbad, CA",130.824
1533,10/1/2024,"San Diego-Carlsbad, CA",130.824
1534,11/1/2024,"San Diego-Carlsbad, CA",130.824
1535,12/1/2024,"San Diego-Carlsbad, CA",130.824
1536,1/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1537,2/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1538,3/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1539,4/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1540,5/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1541,6/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1542,7/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1543,8/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1544,9/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1545,10/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1546,11/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1547,12/1/2017,"San Francisco-Oakland-Hayward, CA",94.942
1548,1/1/2018,"San Francisco-Oakland-Hayward, CA",94.942
1549,2/1/2018,"San Francisco-Oakland-Hayward, CA",96.158
1550,3/1/2018,"San Francisco-Oakland-Hayward, CA",96.158
1551,4/1/2018,"San Francisco-Oakland-Hayward, CA",96.712
1552,5/1/2018,"San Francisco-Oakland-Hayward, CA",96.712
1553,6/1/2018,"San Francisco-Oakland-Hayward, CA",97.703
1554,7/1/2018,"San Francisco-Oakland-Hayward, CA",97.703
1555,8/1/2018,"San Francisco-Oakland-Hayward, CA",96.122
1556,9/1/2018,"San Francisco-Oakland-Hayward, CA",96.122
1557,10/1/2018,"San Francisco-Oakland-Hayward, CA",94.826
1558,11/1/2018,"San Francisco-Oakland-Hayward, CA",94.826
1559,12/1/2018,"San Francisco-Oakland-Hayward, CA",95.3
1560,1/1/2019,"San Francisco-Oakland-Hayward, CA",95.3
1561,2/1/2019,"San Francisco-Oakland-Hayward, CA",95.322
1562,3/1/2019,"San Francisco-Oakland-Hayward, CA",95.322
1563,4/1/2019,"San Francisco-Oakland-Hayward, CA",93.188
